model_id,version_id,model_version_id,original_image_id,seed,generated_image_path,split_type,label
27227,66296,27227_66296,33,0,33/27227_66296/27227_66296_33_0.jpg,train,57
125576,141179,125576_141179,33,0,33/125576_141179/125576_141179_33_0.jpg,train,58
36513,42600,36513_42600,33,0,33/36513_42600/36513_42600_33_0.jpg,train,59
23795,28428,23795_28428,33,0,33/23795_28428/23795_28428_33_0.jpg,train,60
22286,26610,22286_26610,33,0,33/22286_26610/22286_26610_33_0.jpg,train,61
7301,9347,7301_9347,33,0,33/7301_9347/7301_9347_33_0.jpg,train,62
46263,50872,46263_50872,33,0,33/46263_50872/46263_50872_33_0.jpg,train,63
14044,16524,14044_16524,33,0,33/14044_16524/14044_16524_33_0.jpg,train,64
58866,63309,58866_63309,33,0,33/58866_63309/58866_63309_33_0.jpg,train,65
114022,123221,114022_123221,33,0,33/114022_123221/114022_123221_33_0.jpg,train,66
9885,11750,9885_11750,33,0,33/9885_11750/9885_11750_33_0.jpg,train,67
50276,54808,50276_54808,33,0,33/50276_54808/50276_54808_33_0.jpg,train,68
172144,193360,172144_193360,33,0,33/172144_193360/172144_193360_33_0.jpg,train,69
50239,54766,50239_54766,33,1,33/50239_54766/50239_54766_33_1.jpg,train,70
50213,54756,50213_54756,33,4,33/50213_54756/50213_54756_33_4.jpg,train,71
76653,81428,76653_81428,33,1,33/76653_81428/76653_81428_33_1.jpg,train,72
245075,276476,245075_276476,33,0,33/245075_276476/245075_276476_33_0.jpg,train,73
43526,48166,43526_48166,33,1,33/43526_48166/43526_48166_33_1.jpg,train,74
43445,48081,43445_48081,33,0,33/43445_48081/43445_48081_33_0.jpg,train,75
124781,136275,124781_136275,33,0,33/124781_136275/124781_136275_33_0.jpg,train,76
302988,340214,302988_340214,33,0,33/302988_340214/302988_340214_33_0.jpg,train,77
90447,96336,90447_96336,33,0,33/90447_96336/90447_96336_33_0.jpg,train,78
72801,77523,72801_77523,33,0,33/72801_77523/72801_77523_33_0.jpg,train,79
214651,241802,214651_241802,33,0,33/214651_241802/214651_241802_33_0.jpg,train,80
56123,60532,56123_60532,33,0,33/56123_60532/56123_60532_33_0.jpg,train,81
97023,103675,97023_103675,33,0,33/97023_103675/97023_103675_33_0.jpg,train,82
30384,36629,30384_36629,33,0,33/30384_36629/30384_36629_33_0.jpg,train,83
173915,195273,173915_195273,33,0,33/173915_195273/173915_195273_33_0.jpg,train,84
186972,209947,186972_209947,33,2,33/186972_209947/186972_209947_33_2.jpg,train,85
112028,120917,112028_120917,33,0,33/112028_120917/112028_120917_33_0.jpg,train,86
164690,185453,164690_185453,33,0,33/164690_185453/164690_185453_33_0.jpg,train,87
66398,71061,66398_71061,33,0,33/66398_71061/66398_71061_33_0.jpg,train,88
173889,195244,173889_195244,33,0,33/173889_195244/173889_195244_33_0.jpg,train,89
55836,60233,55836_60233,33,0,33/55836_60233/55836_60233_33_0.jpg,train,90
309444,347306,309444_347306,33,0,33/309444_347306/309444_347306_33_0.jpg,train,91
190697,214159,190697_214159,33,0,33/190697_214159/190697_214159_33_0.jpg,train,92
194456,218575,194456_218575,33,1,33/194456_218575/194456_218575_33_1.jpg,train,93
20300,24135,20300_24135,33,1,33/20300_24135/20300_24135_33_1.jpg,train,94
854232,955716,854232_955716,33,0,33/854232_955716/854232_955716_33_0.jpg,train,95
36345,42464,36345_42464,33,2,33/36345_42464/36345_42464_33_2.jpg,train,96
173866,195218,173866_195218,33,0,33/173866_195218/173866_195218_33_0.jpg,train,97
550675,612759,550675_612759,33,0,33/550675_612759/550675_612759_33_0.jpg,train,98
1501477,1698515,1501477_1698515,33,0,33/1501477_1698515/1501477_1698515_33_0.jpg,train,99
11177,28609,11177_28609,35,0,35/11177_28609/11177_28609_35_0.jpg,train,0
13910,16368,13910_16368,35,0,35/13910_16368/13910_16368_35_0.jpg,train,1
21722,30521,21722_30521,35,0,35/21722_30521/21722_30521_35_0.jpg,train,2
29215,177313,29215_177313,35,0,35/29215_177313/29215_177313_35_0.jpg,train,3
23723,28340,23723_28340,35,0,35/23723_28340/23723_28340_35_0.jpg,train,4
28687,38912,28687_38912,35,0,35/28687_38912/28687_38912_35_0.jpg,train,5
4844,5571,4844_5571,35,0,35/4844_5571/4844_5571_35_0.jpg,train,6
5126,10905,5126_10905,35,0,35/5126_10905/5126_10905_35_0.jpg,train,7
4857,5737,4857_5737,35,0,35/4857_5737/4857_5737_35_0.jpg,train,8
16048,18989,16048_18989,35,0,35/16048_18989/16048_18989_35_0.jpg,train,9
5014,5784,5014_5784,35,0,35/5014_5784/5014_5784_35_0.jpg,train,10
5280,6123,5280_6123,35,0,35/5280_6123/5280_6123_35_0.jpg,train,11
94355,100651,94355_100651,35,0,35/94355_100651/94355_100651_35_0.jpg,train,12
6364,7466,6364_7466,35,0,35/6364_7466/6364_7466_35_0.jpg,train,13
25476,33458,25476_33458,35,0,35/25476_33458/25476_33458_35_0.jpg,train,14
5840,6802,5840_6802,35,0,35/5840_6802/5840_6802_35_0.jpg,train,15
69532,90693,69532_90693,35,0,35/69532_90693/69532_90693_35_0.jpg,train,16
5452,6343,5452_6343,35,0,35/5452_6343/5452_6343_35_0.jpg,train,17
25020,29931,25020_29931,35,0,35/25020_29931/25020_29931_35_0.jpg,train,18
15946,27729,15946_27729,35,0,35/15946_27729/15946_27729_35_0.jpg,train,19
83644,88890,83644_88890,35,0,35/83644_88890/83644_88890_35_0.jpg,train,20
155971,175001,155971_175001,35,0,35/155971_175001/155971_175001_35_0.jpg,train,21
23828,28471,23828_28471,35,0,35/23828_28471/23828_28471_35_0.jpg,train,22
25662,30723,25662_30723,35,0,35/25662_30723/25662_30723_35_0.jpg,train,23
18595,24544,18595_24544,35,0,35/18595_24544/18595_24544_35_0.jpg,train,24
5066,5866,5066_5866,35,0,35/5066_5866/5066_5866_35_0.jpg,train,25
26681,31934,26681_31934,35,0,35/26681_31934/26681_31934_35_0.jpg,train,26
11229,36697,11229_36697,35,0,35/11229_36697/11229_36697_35_0.jpg,train,27
51010,55525,51010_55525,35,0,35/51010_55525/51010_55525_35_0.jpg,train,28
10211,12132,10211_12132,35,0,35/10211_12132/10211_12132_35_0.jpg,train,29
24029,28712,24029_28712,35,0,35/24029_28712/24029_28712_35_0.jpg,train,30
17126,23582,17126_23582,35,0,35/17126_23582/17126_23582_35_0.jpg,train,31
126958,138879,126958_138879,35,0,35/126958_138879/126958_138879_35_0.jpg,train,32
55842,60242,55842_60242,35,0,35/55842_60242/55842_60242_35_0.jpg,train,33
6859,8063,6859_8063,35,0,35/6859_8063/6859_8063_35_0.jpg,train,34
17243,20376,17243_20376,35,0,35/17243_20376/17243_20376_35_0.jpg,train,35
52304,56745,52304_56745,35,0,35/52304_56745/52304_56745_35_0.jpg,train,36
84441,89776,84441_89776,35,0,35/84441_89776/84441_89776_35_0.jpg,train,37
16613,52814,16613_52814,35,0,35/16613_52814/16613_52814_35_0.jpg,train,38
53998,58358,53998_58358,35,0,35/53998_58358/53998_58358_35_0.jpg,train,39
55150,60460,55150_60460,35,0,35/55150_60460/55150_60460_35_0.jpg,train,40
46489,51110,46489_51110,35,0,35/46489_51110/46489_51110_35_0.jpg,train,41
16377,19334,16377_19334,35,0,35/16377_19334/16377_19334_35_0.jpg,train,42
22689,27094,22689_27094,35,0,35/22689_27094/22689_27094_35_0.jpg,train,43
5449,6338,5449_6338,35,0,35/5449_6338/5449_6338_35_0.jpg,train,44
15006,17682,15006_17682,35,0,35/15006_17682/15006_17682_35_0.jpg,train,45
25167,30117,25167_30117,35,0,35/25167_30117/25167_30117_35_0.jpg,train,46
10338,12283,10338_12283,35,0,35/10338_12283/10338_12283_35_0.jpg,train,47
25454,30467,25454_30467,35,0,35/25454_30467/25454_30467_35_0.jpg,train,48
14005,16478,14005_16478,35,0,35/14005_16478/14005_16478_35_0.jpg,train,49
11430,13532,11430_13532,35,0,35/11430_13532/11430_13532_35_0.jpg,train,50
37626,43597,37626_43597,35,0,35/37626_43597/37626_43597_35_0.jpg,train,51
20313,24215,20313_24215,35,0,35/20313_24215/20313_24215_35_0.jpg,train,52
21328,25387,21328_25387,35,0,35/21328_25387/21328_25387_35_0.jpg,train,53
56031,60427,56031_60427,35,0,35/56031_60427/56031_60427_35_0.jpg,train,54
17566,20760,17566_20760,35,0,35/17566_20760/17566_20760_35_0.jpg,train,55
63994,68584,63994_68584,35,0,35/63994_68584/63994_68584_35_0.jpg,train,56
27227,66296,27227_66296,35,0,35/27227_66296/27227_66296_35_0.jpg,train,57
125576,141179,125576_141179,35,0,35/125576_141179/125576_141179_35_0.jpg,train,58
36513,42600,36513_42600,35,0,35/36513_42600/36513_42600_35_0.jpg,train,59
23795,28428,23795_28428,35,0,35/23795_28428/23795_28428_35_0.jpg,train,60
22286,26610,22286_26610,35,0,35/22286_26610/22286_26610_35_0.jpg,train,61
7301,9347,7301_9347,35,0,35/7301_9347/7301_9347_35_0.jpg,train,62
46263,50872,46263_50872,35,0,35/46263_50872/46263_50872_35_0.jpg,train,63
14044,16524,14044_16524,35,0,35/14044_16524/14044_16524_35_0.jpg,train,64
58866,63309,58866_63309,35,0,35/58866_63309/58866_63309_35_0.jpg,train,65
114022,123221,114022_123221,35,0,35/114022_123221/114022_123221_35_0.jpg,train,66
9885,11750,9885_11750,35,0,35/9885_11750/9885_11750_35_0.jpg,train,67
50276,54808,50276_54808,35,0,35/50276_54808/50276_54808_35_0.jpg,train,68
172144,193360,172144_193360,35,0,35/172144_193360/172144_193360_35_0.jpg,train,69
50239,54766,50239_54766,35,0,35/50239_54766/50239_54766_35_0.jpg,train,70
50213,54756,50213_54756,35,0,35/50213_54756/50213_54756_35_0.jpg,train,71
76653,81428,76653_81428,35,0,35/76653_81428/76653_81428_35_0.jpg,train,72
245075,276476,245075_276476,35,0,35/245075_276476/245075_276476_35_0.jpg,train,73
43526,48166,43526_48166,35,0,35/43526_48166/43526_48166_35_0.jpg,train,74
43445,48081,43445_48081,35,0,35/43445_48081/43445_48081_35_0.jpg,train,75
124781,136275,124781_136275,35,0,35/124781_136275/124781_136275_35_0.jpg,train,76
302988,340214,302988_340214,35,0,35/302988_340214/302988_340214_35_0.jpg,train,77
90447,96336,90447_96336,35,0,35/90447_96336/90447_96336_35_0.jpg,train,78
72801,77523,72801_77523,35,0,35/72801_77523/72801_77523_35_0.jpg,train,79
214651,241802,214651_241802,35,0,35/214651_241802/214651_241802_35_0.jpg,train,80
56123,60532,56123_60532,35,0,35/56123_60532/56123_60532_35_0.jpg,train,81
97023,103675,97023_103675,35,0,35/97023_103675/97023_103675_35_0.jpg,train,82
30384,36629,30384_36629,35,0,35/30384_36629/30384_36629_35_0.jpg,train,83
173915,195273,173915_195273,35,0,35/173915_195273/173915_195273_35_0.jpg,train,84
186972,209947,186972_209947,35,0,35/186972_209947/186972_209947_35_0.jpg,train,85
112028,120917,112028_120917,35,0,35/112028_120917/112028_120917_35_0.jpg,train,86
164690,185453,164690_185453,35,0,35/164690_185453/164690_185453_35_0.jpg,train,87
66398,71061,66398_71061,35,0,35/66398_71061/66398_71061_35_0.jpg,train,88
173889,195244,173889_195244,35,0,35/173889_195244/173889_195244_35_0.jpg,train,89
55836,60233,55836_60233,35,0,35/55836_60233/55836_60233_35_0.jpg,train,90
309444,347306,309444_347306,35,0,35/309444_347306/309444_347306_35_0.jpg,train,91
190697,214159,190697_214159,35,0,35/190697_214159/190697_214159_35_0.jpg,train,92
194456,218575,194456_218575,35,0,35/194456_218575/194456_218575_35_0.jpg,train,93
20300,24135,20300_24135,35,0,35/20300_24135/20300_24135_35_0.jpg,train,94
854232,955716,854232_955716,35,0,35/854232_955716/854232_955716_35_0.jpg,train,95
36345,42464,36345_42464,35,0,35/36345_42464/36345_42464_35_0.jpg,train,96
173866,195218,173866_195218,35,0,35/173866_195218/173866_195218_35_0.jpg,train,97
550675,612759,550675_612759,35,0,35/550675_612759/550675_612759_35_0.jpg,train,98
1501477,1698515,1501477_1698515,35,0,35/1501477_1698515/1501477_1698515_35_0.jpg,train,99
11177,28609,11177_28609,37,0,37/11177_28609/11177_28609_37_0.jpg,train,0
13910,16368,13910_16368,37,0,37/13910_16368/13910_16368_37_0.jpg,train,1
21722,30521,21722_30521,37,0,37/21722_30521/21722_30521_37_0.jpg,train,2
29215,177313,29215_177313,37,0,37/29215_177313/29215_177313_37_0.jpg,train,3
23723,28340,23723_28340,37,0,37/23723_28340/23723_28340_37_0.jpg,train,4
28687,38912,28687_38912,37,0,37/28687_38912/28687_38912_37_0.jpg,train,5
4844,5571,4844_5571,37,0,37/4844_5571/4844_5571_37_0.jpg,train,6
5126,10905,5126_10905,37,0,37/5126_10905/5126_10905_37_0.jpg,train,7
4857,5737,4857_5737,37,0,37/4857_5737/4857_5737_37_0.jpg,train,8
16048,18989,16048_18989,37,0,37/16048_18989/16048_18989_37_0.jpg,train,9
5014,5784,5014_5784,37,0,37/5014_5784/5014_5784_37_0.jpg,train,10
5280,6123,5280_6123,37,0,37/5280_6123/5280_6123_37_0.jpg,train,11
94355,100651,94355_100651,37,0,37/94355_100651/94355_100651_37_0.jpg,train,12
6364,7466,6364_7466,37,0,37/6364_7466/6364_7466_37_0.jpg,train,13
25476,33458,25476_33458,37,0,37/25476_33458/25476_33458_37_0.jpg,train,14
5840,6802,5840_6802,37,0,37/5840_6802/5840_6802_37_0.jpg,train,15
69532,90693,69532_90693,37,0,37/69532_90693/69532_90693_37_0.jpg,train,16
5452,6343,5452_6343,37,0,37/5452_6343/5452_6343_37_0.jpg,train,17
25020,29931,25020_29931,37,0,37/25020_29931/25020_29931_37_0.jpg,train,18
15946,27729,15946_27729,37,0,37/15946_27729/15946_27729_37_0.jpg,train,19
83644,88890,83644_88890,37,0,37/83644_88890/83644_88890_37_0.jpg,train,20
155971,175001,155971_175001,37,0,37/155971_175001/155971_175001_37_0.jpg,train,21
23828,28471,23828_28471,37,0,37/23828_28471/23828_28471_37_0.jpg,train,22
25662,30723,25662_30723,37,0,37/25662_30723/25662_30723_37_0.jpg,train,23
18595,24544,18595_24544,37,0,37/18595_24544/18595_24544_37_0.jpg,train,24
5066,5866,5066_5866,37,0,37/5066_5866/5066_5866_37_0.jpg,train,25
26681,31934,26681_31934,37,0,37/26681_31934/26681_31934_37_0.jpg,train,26
11229,36697,11229_36697,37,0,37/11229_36697/11229_36697_37_0.jpg,train,27
51010,55525,51010_55525,37,0,37/51010_55525/51010_55525_37_0.jpg,train,28
10211,12132,10211_12132,37,0,37/10211_12132/10211_12132_37_0.jpg,train,29
24029,28712,24029_28712,37,0,37/24029_28712/24029_28712_37_0.jpg,train,30
17126,23582,17126_23582,37,0,37/17126_23582/17126_23582_37_0.jpg,train,31
126958,138879,126958_138879,37,0,37/126958_138879/126958_138879_37_0.jpg,train,32
55842,60242,55842_60242,37,0,37/55842_60242/55842_60242_37_0.jpg,train,33
6859,8063,6859_8063,37,0,37/6859_8063/6859_8063_37_0.jpg,train,34
17243,20376,17243_20376,37,0,37/17243_20376/17243_20376_37_0.jpg,train,35
52304,56745,52304_56745,37,0,37/52304_56745/52304_56745_37_0.jpg,train,36
84441,89776,84441_89776,37,0,37/84441_89776/84441_89776_37_0.jpg,train,37
16613,52814,16613_52814,37,0,37/16613_52814/16613_52814_37_0.jpg,train,38
53998,58358,53998_58358,37,0,37/53998_58358/53998_58358_37_0.jpg,train,39
55150,60460,55150_60460,37,0,37/55150_60460/55150_60460_37_0.jpg,train,40
46489,51110,46489_51110,37,0,37/46489_51110/46489_51110_37_0.jpg,train,41
16377,19334,16377_19334,37,0,37/16377_19334/16377_19334_37_0.jpg,train,42
22689,27094,22689_27094,37,0,37/22689_27094/22689_27094_37_0.jpg,train,43
5449,6338,5449_6338,37,0,37/5449_6338/5449_6338_37_0.jpg,train,44
15006,17682,15006_17682,37,0,37/15006_17682/15006_17682_37_0.jpg,train,45
25167,30117,25167_30117,37,0,37/25167_30117/25167_30117_37_0.jpg,train,46
10338,12283,10338_12283,37,0,37/10338_12283/10338_12283_37_0.jpg,train,47
25454,30467,25454_30467,37,0,37/25454_30467/25454_30467_37_0.jpg,train,48
14005,16478,14005_16478,37,0,37/14005_16478/14005_16478_37_0.jpg,train,49
11430,13532,11430_13532,37,0,37/11430_13532/11430_13532_37_0.jpg,train,50
37626,43597,37626_43597,37,0,37/37626_43597/37626_43597_37_0.jpg,train,51
20313,24215,20313_24215,37,0,37/20313_24215/20313_24215_37_0.jpg,train,52
21328,25387,21328_25387,37,0,37/21328_25387/21328_25387_37_0.jpg,train,53
56031,60427,56031_60427,37,0,37/56031_60427/56031_60427_37_0.jpg,train,54
17566,20760,17566_20760,37,0,37/17566_20760/17566_20760_37_0.jpg,train,55
63994,68584,63994_68584,37,0,37/63994_68584/63994_68584_37_0.jpg,train,56
27227,66296,27227_66296,37,0,37/27227_66296/27227_66296_37_0.jpg,train,57
125576,141179,125576_141179,37,0,37/125576_141179/125576_141179_37_0.jpg,train,58
36513,42600,36513_42600,37,0,37/36513_42600/36513_42600_37_0.jpg,train,59
23795,28428,23795_28428,37,0,37/23795_28428/23795_28428_37_0.jpg,train,60
22286,26610,22286_26610,37,0,37/22286_26610/22286_26610_37_0.jpg,train,61
7301,9347,7301_9347,37,0,37/7301_9347/7301_9347_37_0.jpg,train,62
46263,50872,46263_50872,37,1,37/46263_50872/46263_50872_37_1.jpg,train,63
14044,16524,14044_16524,37,0,37/14044_16524/14044_16524_37_0.jpg,train,64
58866,63309,58866_63309,37,0,37/58866_63309/58866_63309_37_0.jpg,train,65
114022,123221,114022_123221,37,0,37/114022_123221/114022_123221_37_0.jpg,train,66
9885,11750,9885_11750,37,0,37/9885_11750/9885_11750_37_0.jpg,train,67
50276,54808,50276_54808,37,0,37/50276_54808/50276_54808_37_0.jpg,train,68
172144,193360,172144_193360,37,0,37/172144_193360/172144_193360_37_0.jpg,train,69
50239,54766,50239_54766,37,0,37/50239_54766/50239_54766_37_0.jpg,train,70
50213,54756,50213_54756,37,0,37/50213_54756/50213_54756_37_0.jpg,train,71
76653,81428,76653_81428,37,0,37/76653_81428/76653_81428_37_0.jpg,train,72
245075,276476,245075_276476,37,0,37/245075_276476/245075_276476_37_0.jpg,train,73
43526,48166,43526_48166,37,1,37/43526_48166/43526_48166_37_1.jpg,train,74
43445,48081,43445_48081,37,0,37/43445_48081/43445_48081_37_0.jpg,train,75
124781,136275,124781_136275,37,0,37/124781_136275/124781_136275_37_0.jpg,train,76
302988,340214,302988_340214,37,0,37/302988_340214/302988_340214_37_0.jpg,train,77
90447,96336,90447_96336,37,0,37/90447_96336/90447_96336_37_0.jpg,train,78
72801,77523,72801_77523,37,0,37/72801_77523/72801_77523_37_0.jpg,train,79
214651,241802,214651_241802,37,0,37/214651_241802/214651_241802_37_0.jpg,train,80
56123,60532,56123_60532,37,0,37/56123_60532/56123_60532_37_0.jpg,train,81
97023,103675,97023_103675,37,0,37/97023_103675/97023_103675_37_0.jpg,train,82
30384,36629,30384_36629,37,0,37/30384_36629/30384_36629_37_0.jpg,train,83
173915,195273,173915_195273,37,1,37/173915_195273/173915_195273_37_1.jpg,train,84
186972,209947,186972_209947,37,0,37/186972_209947/186972_209947_37_0.jpg,train,85
112028,120917,112028_120917,37,0,37/112028_120917/112028_120917_37_0.jpg,train,86
164690,185453,164690_185453,37,0,37/164690_185453/164690_185453_37_0.jpg,train,87
66398,71061,66398_71061,37,0,37/66398_71061/66398_71061_37_0.jpg,train,88
173889,195244,173889_195244,37,0,37/173889_195244/173889_195244_37_0.jpg,train,89
55836,60233,55836_60233,37,0,37/55836_60233/55836_60233_37_0.jpg,train,90
309444,347306,309444_347306,37,0,37/309444_347306/309444_347306_37_0.jpg,train,91
190697,214159,190697_214159,37,0,37/190697_214159/190697_214159_37_0.jpg,train,92
194456,218575,194456_218575,37,0,37/194456_218575/194456_218575_37_0.jpg,train,93
20300,24135,20300_24135,37,0,37/20300_24135/20300_24135_37_0.jpg,train,94
854232,955716,854232_955716,37,0,37/854232_955716/854232_955716_37_0.jpg,train,95
36345,42464,36345_42464,37,0,37/36345_42464/36345_42464_37_0.jpg,train,96
173866,195218,173866_195218,37,0,37/173866_195218/173866_195218_37_0.jpg,train,97
550675,612759,550675_612759,37,0,37/550675_612759/550675_612759_37_0.jpg,train,98
1501477,1698515,1501477_1698515,37,0,37/1501477_1698515/1501477_1698515_37_0.jpg,train,99
11177,28609,11177_28609,38,0,38/11177_28609/11177_28609_38_0.jpg,train,0
13910,16368,13910_16368,38,3,38/13910_16368/13910_16368_38_3.jpg,train,1
21722,30521,21722_30521,38,0,38/21722_30521/21722_30521_38_0.jpg,train,2
29215,177313,29215_177313,38,1,38/29215_177313/29215_177313_38_1.jpg,train,3
23723,28340,23723_28340,38,0,38/23723_28340/23723_28340_38_0.jpg,train,4
28687,38912,28687_38912,38,0,38/28687_38912/28687_38912_38_0.jpg,train,5
4844,5571,4844_5571,38,0,38/4844_5571/4844_5571_38_0.jpg,train,6
5126,10905,5126_10905,38,0,38/5126_10905/5126_10905_38_0.jpg,train,7
4857,5737,4857_5737,38,0,38/4857_5737/4857_5737_38_0.jpg,train,8
16048,18989,16048_18989,38,0,38/16048_18989/16048_18989_38_0.jpg,train,9
5014,5784,5014_5784,38,0,38/5014_5784/5014_5784_38_0.jpg,train,10
5280,6123,5280_6123,38,0,38/5280_6123/5280_6123_38_0.jpg,train,11
94355,100651,94355_100651,38,2,38/94355_100651/94355_100651_38_2.jpg,train,12
6364,7466,6364_7466,38,0,38/6364_7466/6364_7466_38_0.jpg,train,13
25476,33458,25476_33458,38,0,38/25476_33458/25476_33458_38_0.jpg,train,14
5840,6802,5840_6802,38,0,38/5840_6802/5840_6802_38_0.jpg,train,15
69532,90693,69532_90693,38,0,38/69532_90693/69532_90693_38_0.jpg,train,16
5452,6343,5452_6343,38,0,38/5452_6343/5452_6343_38_0.jpg,train,17
25020,29931,25020_29931,38,0,38/25020_29931/25020_29931_38_0.jpg,train,18
15946,27729,15946_27729,38,2,38/15946_27729/15946_27729_38_2.jpg,train,19
83644,88890,83644_88890,38,2,38/83644_88890/83644_88890_38_2.jpg,train,20
155971,175001,155971_175001,38,0,38/155971_175001/155971_175001_38_0.jpg,train,21
23828,28471,23828_28471,38,2,38/23828_28471/23828_28471_38_2.jpg,train,22
25662,30723,25662_30723,38,0,38/25662_30723/25662_30723_38_0.jpg,train,23
18595,24544,18595_24544,38,0,38/18595_24544/18595_24544_38_0.jpg,train,24
5066,5866,5066_5866,38,0,38/5066_5866/5066_5866_38_0.jpg,train,25
26681,31934,26681_31934,38,0,38/26681_31934/26681_31934_38_0.jpg,train,26
11229,36697,11229_36697,38,0,38/11229_36697/11229_36697_38_0.jpg,train,27
51010,55525,51010_55525,38,0,38/51010_55525/51010_55525_38_0.jpg,train,28
10211,12132,10211_12132,38,2,38/10211_12132/10211_12132_38_2.jpg,train,29
24029,28712,24029_28712,38,4,38/24029_28712/24029_28712_38_4.jpg,train,30
17126,23582,17126_23582,38,0,38/17126_23582/17126_23582_38_0.jpg,train,31
126958,138879,126958_138879,38,0,38/126958_138879/126958_138879_38_0.jpg,train,32
55842,60242,55842_60242,38,2,38/55842_60242/55842_60242_38_2.jpg,train,33
6859,8063,6859_8063,38,0,38/6859_8063/6859_8063_38_0.jpg,train,34
17243,20376,17243_20376,38,0,38/17243_20376/17243_20376_38_0.jpg,train,35
52304,56745,52304_56745,38,0,38/52304_56745/52304_56745_38_0.jpg,train,36
84441,89776,84441_89776,38,0,38/84441_89776/84441_89776_38_0.jpg,train,37
16613,52814,16613_52814,38,0,38/16613_52814/16613_52814_38_0.jpg,train,38
53998,58358,53998_58358,38,0,38/53998_58358/53998_58358_38_0.jpg,train,39
55150,60460,55150_60460,38,20,38/55150_60460/55150_60460_38_20.jpg,train,40
46489,51110,46489_51110,38,0,38/46489_51110/46489_51110_38_0.jpg,train,41
16377,19334,16377_19334,38,0,38/16377_19334/16377_19334_38_0.jpg,train,42
22689,27094,22689_27094,38,0,38/22689_27094/22689_27094_38_0.jpg,train,43
5449,6338,5449_6338,38,2,38/5449_6338/5449_6338_38_2.jpg,train,44
15006,17682,15006_17682,38,0,38/15006_17682/15006_17682_38_0.jpg,train,45
25167,30117,25167_30117,38,0,38/25167_30117/25167_30117_38_0.jpg,train,46
10338,12283,10338_12283,38,0,38/10338_12283/10338_12283_38_0.jpg,train,47
25454,30467,25454_30467,38,2,38/25454_30467/25454_30467_38_2.jpg,train,48
14005,16478,14005_16478,38,0,38/14005_16478/14005_16478_38_0.jpg,train,49
11430,13532,11430_13532,38,0,38/11430_13532/11430_13532_38_0.jpg,train,50
37626,43597,37626_43597,38,3,38/37626_43597/37626_43597_38_3.jpg,train,51
20313,24215,20313_24215,38,2,38/20313_24215/20313_24215_38_2.jpg,train,52
21328,25387,21328_25387,38,0,38/21328_25387/21328_25387_38_0.jpg,train,53
56031,60427,56031_60427,38,0,38/56031_60427/56031_60427_38_0.jpg,train,54
17566,20760,17566_20760,38,0,38/17566_20760/17566_20760_38_0.jpg,train,55
63994,68584,63994_68584,38,0,38/63994_68584/63994_68584_38_0.jpg,train,56
27227,66296,27227_66296,38,0,38/27227_66296/27227_66296_38_0.jpg,train,57
125576,141179,125576_141179,38,0,38/125576_141179/125576_141179_38_0.jpg,train,58
36513,42600,36513_42600,38,0,38/36513_42600/36513_42600_38_0.jpg,train,59
23795,28428,23795_28428,38,0,38/23795_28428/23795_28428_38_0.jpg,train,60
22286,26610,22286_26610,38,0,38/22286_26610/22286_26610_38_0.jpg,train,61
7301,9347,7301_9347,38,2,38/7301_9347/7301_9347_38_2.jpg,train,62
46263,50872,46263_50872,38,0,38/46263_50872/46263_50872_38_0.jpg,train,63
14044,16524,14044_16524,38,0,38/14044_16524/14044_16524_38_0.jpg,train,64
58866,63309,58866_63309,38,0,38/58866_63309/58866_63309_38_0.jpg,train,65
114022,123221,114022_123221,38,0,38/114022_123221/114022_123221_38_0.jpg,train,66
9885,11750,9885_11750,38,18,38/9885_11750/9885_11750_38_18.jpg,train,67
50276,54808,50276_54808,38,0,38/50276_54808/50276_54808_38_0.jpg,train,68
172144,193360,172144_193360,38,0,38/172144_193360/172144_193360_38_0.jpg,train,69
50239,54766,50239_54766,38,17,38/50239_54766/50239_54766_38_17.jpg,train,70
50213,54756,50213_54756,38,4,38/50213_54756/50213_54756_38_4.jpg,train,71
76653,81428,76653_81428,38,0,38/76653_81428/76653_81428_38_0.jpg,train,72
245075,276476,245075_276476,38,2,38/245075_276476/245075_276476_38_2.jpg,train,73
43526,48166,43526_48166,38,2,38/43526_48166/43526_48166_38_2.jpg,train,74
43445,48081,43445_48081,38,0,38/43445_48081/43445_48081_38_0.jpg,train,75
124781,136275,124781_136275,38,3,38/124781_136275/124781_136275_38_3.jpg,train,76
302988,340214,302988_340214,38,4,38/302988_340214/302988_340214_38_4.jpg,train,77
90447,96336,90447_96336,38,0,38/90447_96336/90447_96336_38_0.jpg,train,78
72801,77523,72801_77523,38,2,38/72801_77523/72801_77523_38_2.jpg,train,79
214651,241802,214651_241802,38,0,38/214651_241802/214651_241802_38_0.jpg,train,80
56123,60532,56123_60532,38,0,38/56123_60532/56123_60532_38_0.jpg,train,81
97023,103675,97023_103675,38,2,38/97023_103675/97023_103675_38_2.jpg,train,82
30384,36629,30384_36629,38,0,38/30384_36629/30384_36629_38_0.jpg,train,83
173915,195273,173915_195273,38,0,38/173915_195273/173915_195273_38_0.jpg,train,84
186972,209947,186972_209947,38,4,38/186972_209947/186972_209947_38_4.jpg,train,85
112028,120917,112028_120917,38,2,38/112028_120917/112028_120917_38_2.jpg,train,86
164690,185453,164690_185453,38,0,38/164690_185453/164690_185453_38_0.jpg,train,87
